V,W,X,Y,Z
0.493936423975334,0.668042023393054,0.6424612637309522,0.1483718382877644,0.9445728883579566
0.9376903245899548,0.711550453548917,0.7107737607954628,0.43938131796067803,0.14837450746284628
0.22943284161856758,0.5421152448625601,0.5973532841427677,0.7737477993710964,0.45634324645833
0.6598665398541197,0.8833025193251922,0.7952779111249716,0.5165946035215754,0.7998679324993961
0.8234739536491891,0.17420113949489213,0.36510513163470437,0.773416174852598,0.4561492145436754
0.5374364677328453,0.4972135670121939,0.861316236323371,0.5939753036910809,0.7875672004841935
0.9190842977147411,0.8572868453191261,0.30248778753546823,0.7378614008506332,0.4381513989698527
0.2927538269279016,0.1554287022776924,0.699032940474771,0.6499709983008582,0.7879918646856026
0.7066546110278505,0.4697072371704291,0.7433031550182022,0.6848515533453469,0.43895613500111624
0.7367059130337013,0.8054536106822232,0.5834477233950893,0.6405632100005308,0.8112867423795967
0.718353761996404,0.3758661207194613,0.7499035971571709,0.7313765417863389,0.3883182700523277
0.7453465452854954,0.7803647859722306,0.6412059068690378,0.5408406006610963,0.7681004549389195
0.697515250306125,0.4348412691875373,0.6845176399896147,0.8067508163649336,0.5522053459452902
0.7720760164780036,0.8161520033552375,0.6991779320595602,0.38177555042367267,0.7414064741401805
0.6701755082636948,0.3773794919207709,0.5916202318697303,0.8050688841075976,0.6253161812849202
0.8558354247526887,0.7799437529274467,0.8269499765259831,0.4247102413552294,0.6606766045286323
0.42067209936753036,0.40118553165868337,0.32059368377288977,0.7881622361949959,0.7327740898703364
0.9158666283328111,0.8315748911131269,0.7760449265334081,0.5267247673466705,0.5268363552154216
0.2773446155984547,0.3030408468301705,0.43642326648340835,0.779588820166731,0.8873722944989494
0.7492938337511608,0.776111365587409,0.8517604844637144,0.513564774955066,0.14009162554452112
0.70921480776342,0.41645612542993754,0.23586638142401548,0.8374374883836843,0.41876690766874386
0.7757091138489264,0.8028368732492129,0.6458781411926768,0.488502162299636,0.7801226548172282
0.6334638221233699,0.37322714600371704,0.6862273478420209,0.8350361312174306,0.506619363096206
0.8592632365393069,0.788201644499127,0.7390211728062088,0.278271093464103,0.8044284937567423
0.4720052856798306,0.39100375624046546,0.5214463681507934,0.6891280827905248,0.5442757637975632
0.9241220246186513,0.8177290227477186,0.8790634938108469,0.6703493413489297,0.7791137277870992
0.26211454914692317,0.27948884747162533,0.14404627272141057,0.6073471742516772,0.4468754263154886
0.6870167905701347,0.7238026267230332,0.44177721760537014,0.846310963746444,0.8289246638702961
0.7410711561819883,0.5726714754748583,0.784839574339747,0.35279795943617176,0.268976857164099
