V,W,X,Y,Z
0.31574016061903676,0.2832551684049929,0.32413390971098077,0.8460558518781142,0.1568675275577343
0.7892667227014303,0.7492380499303593,0.7812365009890179,0.4114979602509906,0.43950392672434496
0.6215464745811305,0.5081930420369544,0.45416475566616993,0.7674757408128666,0.8778127571900795
0.8453808154964724,0.8150511135682625,0.8726886785843337,0.5569839032777325,0.15608620379966737
0.4793096447317999,0.30101175616386233,0.17480694353633613,0.7390367421692875,0.4524926563075523
0.9205399207017096,0.7280989269977174,0.5126519097151359,0.6819191159541559,0.8047574650625571
0.2754181738998638,0.5027282847220665,0.7978830672357131,0.6607990752191977,0.39687034854767267
0.7421525411840312,0.8690409954072749,0.526111308016926,0.6427967325111965,0.8046886853913114
0.6876180783527799,0.19335007179267774,0.8057449555916675,0.7521073809264158,0.37854450091355196
0.8098975889208757,0.5464822103089845,0.5262466340964945,0.5021425491298457,0.7767362646091197
0.5600994133572199,0.7786251796492737,0.8417693022052694,0.8417223371298715,0.47531167320550216
0.9170021196007997,0.48669294121554924,0.2773122590577619,0.25075987046465426,0.8396729237267614
0.2827637015472575,0.7598476453910812,0.6957316834895307,0.6946749770385479,0.4439309355392233
0.7541367910742389,0.6263617414799427,0.6205098131006686,0.6430674708604165,0.8185239691919248
0.6849819570446164,0.713854113170499,0.7521068399486918,0.7373454320161476,0.36320301608163874
0.7976526233139147,0.5854140612266298,0.509583266083186,0.5315902325312477,0.8017850358959875
0.5919365240662927,0.7421708385666382,0.8353852569955943,0.8427176631451498,0.4482978859766244
0.8861926956531077,0.5711440803783797,0.2962370275369781,0.25698663527056864,0.7874415603045707
0.37067352528343955,0.7214330456288465,0.7190586446177698,0.7031325730382577,0.5569434675506177
0.8881675452642266,0.6554199328925547,0.592445559337645,0.5960552244629681,0.775568940503745
0.3650205768768792,0.6383373473825976,0.7680972440134085,0.7535673320965834,0.518559168486744
0.8551333269148585,0.8068472543258461,0.5183869605066133,0.5062292548313355,0.7888258152704297
0.45369613249317603,0.34674762343886945,0.7886053252763016,0.8290958693156065,0.5131640816843468
0.958481848030118,0.8183061171304231,0.5156620906614989,0.3030730440038332,0.7899702279226627
0.14654787970129282,0.27780422120475856,0.7819750870486932,0.7671823666999252,0.5353813528291317
0.4248871135894034,0.7370991072857042,0.6025585000222043,0.4587839151011796,0.8286771724551492
0.8952967304216929,0.6301499145264103,0.7100513415081249,0.8455823164056155,0.4089680470537412
0.3460184418518248,0.6520128866559619,0.6225320237840616,0.29417875145653627,0.7686070367317546
0.8220191543633452,0.7690719991564575,0.7376779342492273,0.7262436292731255,0.5933809631050742
0.5344916162430888,0.4634943542963962,0.5346350767252168,0.5466731285652159,0.7629333706362875
0.9261098657273175,0.841010709239926,0.8474525803098338,0.8109511441923539,0.5403769700493037
0.23255676340285472,0.2247167015455206,0.23776267024464387,0.3399631840635417,0.7844409255121471
0.6517844539870691,0.6269304578271157,0.633363538726314,0.8211519313957911,0.5436977808626706
0.8270461466889897,0.7442074703620648,0.7442437594303607,0.3791694790031098,0.7484616456603628
0.5178664034575942,0.4946494870083485,0.5265971694566686,0.7855280291607512,0.5997646444543873
0.940961870488317,0.8431846090583546,0.8548954086647913,0.4978061779863857,0.7363742675619647
0.1996089057194382,0.21233320768982364,0.18605655954134523,0.8045305675200836,0.5895606565666547
0.6085894144110492,0.6121157073113768,0.5786750600985215,0.5393924786425444,0.7078548126078055
0.8949563182760831,0.7388751107846999,0.8023199352072757,0.815740057164267,0.6115167960451877
0.34794471602072374,0.48949315923726144,0.3658644233252932,0.3119094881503578,0.730765522027528
0.8381240634165009,0.8674141921174222,0.8188404096896,0.756355896183839,0.6713322351055564
0.51932595583841,0.14714663940052014,0.3032508351796209,0.4700989535087068,0.6448409433869415
0.9374665138431797,0.4694101882575981,0.8136569647015022,0.89766451121226,0.7457157035834211
0.20508689076758013,0.7761080014660425,0.4303391451857861,0.10309889698694909,0.48564334569029566
0.6055542115261955,0.5990475506402991,0.7804223475268383,0.350704445770929,0.9437335960491995
0.8719977472085214,0.7558386715432169,0.41488315153329297,0.746886870546674,0.06950087096500518
0.40843461335328923,0.4521162603774865,0.814780346315672,0.5815603924193912,0.23106515583103052
0.8916501740755206,0.8353819950606306,0.4523218085591758,0.7430258349054163,0.6139405549564799
0.37667633303805736,0.25881014508014205,0.7959621517605775,0.5847820132499947,0.7360876794749217
0.8943331820986434,0.6305465734731533,0.5381834777900029,0.7517666382702121,0.5688353227289891
