V,W,X,Y,Z
0.3239004351923217,0.5039692477207602,0.09561839458960926,0.05116280707593454,0.35652780901165826
0.8064499702103558,0.8677442031103604,0.3108345341894463,0.17982808303030196,0.8511471215262104
0.5729041582544032,0.1830355420237488,0.7100691505233059,0.5328207777444897,0.41609141119025883
0.8985740664142523,0.5200368677498377,0.7288734546521485,0.7951787713681485,0.8311484691776795
0.33759739225125046,0.7738094116114311,0.6015038544639079,0.4042751999549924,0.29177747711953655
0.8220781057856448,0.5614573111056912,0.7448046728083302,0.8151150169914889,0.7248334929661838
0.5392055158848964,0.7551978985477056,0.5698243957333393,0.35124773151498784,0.5269579175508575
0.9224879841233229,0.5444729902372536,0.7777891527536887,0.7839859847686704,0.8613300540703801
0.26352966101299324,0.763142919465168,0.5023814082723184,0.41897322373133694,0.2075058278096968
0.7203808097022181,0.6103838434582438,0.8077300083374481,0.8244502399045394,0.5852331722471984
0.7429925736478635,0.7324759322593518,0.4113938312916398,0.3170931981924969,0.7335472393195703
0.7072567281263888,0.5392448496645994,0.7959467814320264,0.7630202903959389,0.6277878353497003
0.7663567976790584,0.7952556063433265,0.46157365322667043,0.46248489799598125,0.7025982807558085
0.6605638895866185,0.3928692796460076,0.8018492701191854,0.8566674419798912,0.6649622654316113
0.8317535474451283,0.7970701182382589,0.4868557801076688,0.22531357077788575,0.6313700077963452
0.5231129991937704,0.37077051685583307,0.8021330378007226,0.6092489536169438,0.8154439591963779
0.9283464524138427,0.7966786933820448,0.4972354227110677,0.7224053869624519,0.39150351864687966
0.2504263147828083,0.34457996608687297,0.7984542303965283,0.6277708992457338,0.7783818765891489
0.693455296335923,0.8169854547931158,0.5089001626828749,0.7054216819956494,0.4771522240833708
0.7915377008564876,0.3571344432477715,0.79044736344664,0.6523348933126965,0.8065083591418025
0.6066435527852587,0.756594674967226,0.5301034273902181,0.6667192373768152,0.3974604437647917
0.8837306707168562,0.5250444035177058,0.7944572529118782,0.7096762609730215,0.7962184056869908
0.3789554233694434,0.7686791384905529,0.4671121803437477,0.5722424006846659,0.40629337617423067
0.8721243400060754,0.5582107038930952,0.809503937084848,0.8224485282740566,0.8181352488978582
0.4124480416802214,0.7484138176361502,0.4189430617175715,0.31666122034580596,0.31640360385468735
0.8982716518747665,0.5954287914690601,0.7988338518040583,0.7641132331173665,0.7690883282993358
0.33685180800594416,0.7139599169975755,0.43753411299647715,0.4632694436952766,0.4548164210236032
0.8207336478775104,0.6765820402584019,0.80748038966321,0.8450044895921773,0.8517551174397254
0.5526375158444058,0.6199543132249624,0.3897691957048914,0.2511795885244644,0.21826037164619055
0.9181244245476023,0.7627411738749248,0.8120496671597267,0.6674367710005757,0.6188174195572866
0.279257251937459,0.4282329354430516,0.3573509304979068,0.6396863627206243,0.7345455784878017
0.7376749622179876,0.8686482360183766,0.8094200789314556,0.7865065109194875,0.5601981798309672
0.7119196830473626,0.20351057063953773,0.33341457820577997,0.4071642502006206,0.7647559236924578
0.7487260746109192,0.5539589723641053,0.811615645156104,0.8504010258170958,0.5586383177074729
0.6995842563990968,0.7836480633706038,0.4161712368301806,0.23408126893130074,0.7691237478630443
0.7742184714023466,0.44124144252463626,0.7991909411795783,0.6399555419499658,0.6023627285242743
0.6563754974483222,0.8003800944393913,0.48660504340779764,0.6842062589671198,0.756647871174067
0.8297978711503908,0.41311301780333015,0.801459140915185,0.6867461649738352,0.5077651355341102
0.5170086375693086,0.7804635635458176,0.4856702787111572,0.6148291418310144,0.8106097450594625
0.9300687669074099,0.4990216357420506,0.8133121527156708,0.782279495026216,0.396711517787311
0.24064002396101858,0.7805589326470351,0.4253385003504308,0.41465001248611033,0.7808625483169346
0.6889283479877216,0.5747728904860093,0.814614599210872,0.8502888861215979,0.5120442588205281
0.7918538375666064,0.772375590250479,0.40900809217228495,0.23331685586265544,0.7799545620503622
0.6098457419095666,0.44317284394583645,0.7990618080154872,0.6340184090926938,0.5727025299572769
0.8848241932496564,0.8284754456595683,0.4778399386480238,0.6818851407373835,0.7862800946343813
