T,U,V,W,X,Y,Z
0.40176756887377735,0.9513030267922659,0.3692388969188623,0.7109955446137576,0.5842521408919633,0.3145644764247428,0.32205073163491754
0.8939565749629341,0.03594338065454267,0.7418688926827435,0.6782400412352613,0.768079867028997,0.7421430165996347,0.7790037756787305
0.3440953700081257,0.12853256978774366,0.7025668116248853,0.6415821946725264,0.4923349605313558,0.5096133882385662,0.43837162954204484
0.8341347422757505,0.39159935867018036,0.7342949242997157,0.7094535793798256,0.8467567851969924,0.8440850216403292,0.8356557386763847
0.5156187654957037,0.7725032360792453,0.6270616532419426,0.5840508820027439,0.28287941854183457,0.23354338861316076,0.2634844488847921
0.9358462242726876,0.49935954204571076,0.7023954771627287,0.7989367485692103,0.6961712917553294,0.646298760860417,0.7071010840399647
0.22641009242966714,0.7764068607499701,0.6705156559522408,0.4019592704192926,0.619152614541812,0.6944751638811696,0.6102465655326843
0.6548681898781534,0.5889728115121304,0.6541642110292651,0.8047739889938621,0.8024831670737717,0.6528612096994745,0.754257042447174
0.8378375245575019,0.7830598528959988,0.7140460243277976,0.3833009755094357,0.36893076016194787,0.66395925570841,0.5296876263347198
0.5057361473066637,0.4059358889555466,0.563755418275057,0.7795395394183375,0.8315071841732542,0.7490564422376553,0.8091693451264069
0.9387600830155389,0.8162134609866261,0.8329474690891588,0.49597801261527985,0.3051903288016792,0.4755251805694991,0.3630167025665276
0.21490856113423354,0.2879804469529109,0.2812572005670467,0.7941371976875176,0.7559048689831747,0.8845345578875424,0.801380286797914
0.6263707618114857,0.7414040224066046,0.7149521044212719,0.5354057600935025,0.482147850793555,0.15050348425495733,0.3445766891556628
0.8831221984568536,0.552735974418349,0.5717611806529577,0.8112056957606721,0.8420401005001497,0.4685025294300658,0.8210277638155108
0.3848310981753437,0.7426923162352921,0.8029414506687721,0.4177393057390294,0.2631215810276283,0.7947297934199357,0.41929981150646733
0.8695567137768526,0.622504810088327,0.37577881040380146,0.7956011484099879,0.6996050295457618,0.53730207277717,0.7996194982549581
0.43095332654642443,0.6665768334405285,0.7894288417082234,0.5024133313040575,0.5936630473369722,0.7924959975520032,0.442165488841135
