V,W,X,Y,Z
0.6977553170697723,0.8234312542882612,0.7410345954545718,0.5290919368194124,0.8075004231170493
0.7643429647584675,0.14962697480789347,0.7210600508874863,0.7719411309029119,0.42457218239423256
0.6691702210869033,0.3963380629296259,0.7355348157095175,0.6206841537783192,0.7996931188857969
0.8255990498241309,0.6904332050641312,0.7434435697393221,0.7813156960910432,0.43321667634844985
0.529256873120833,0.42415752061662226,0.719279733812493,0.4413578309920292,0.795706685396897
0.921549398404869,0.7075608885692467,0.7650314564983073,0.8665597971318513,0.4717679057403629
0.2547073447514824,0.36346274435820836,0.6754189119147946,0.21698720545618722,0.7716895154854118
0.707009641438742,0.7427392255839471,0.8393265121423998,0.598059622078023,0.5959676133817984
0.7787317650671362,0.29492417525760345,0.5188155620497261,0.743749735345731,0.7862270930618627
0.6534229086931447,0.6217991082815675,0.9244111386404286,0.6351769098665976,0.41990502761154896
0.8459986670688335,0.5234390558323065,0.26998872719632583,0.7148429182095697,0.8091128591662654
0.4947805310787361,0.7167869952630703,0.7456544128824659,0.6482405676154943,0.39646749145636734
0.9576596905249292,0.44521928160009333,0.7252136390525612,0.6914509677486641,0.8055023476323336
0.13191818033476482,0.6428133176920087,0.7579807091587436,0.6837098339290527,0.38950407372146356
0.4401545102568068,0.6745278414201468,0.7091030273987265,0.6414356806016474,0.7955695733438684
0.9129414431136077,0.5342217960772708,0.7911829098120691,0.7014109328399006,0.4210130787132964
0.28984476049103675,0.6275602236869937,0.6297211503532886,0.6266059763756058,0.7992418930242516
0.7485674026086674,0.6820688708204246,0.8937719059869303,0.7352574207722601,0.42413378203868685
0.6969213285964976,0.4197075097992822,0.3719513477931991,0.5583512408403112,0.7899418755060494
0.7820051739030508,0.7502283425821248,0.8978747957753273,0.8346776833777909,0.4432919261243765
0.6365469805228685,0.26628583642451553,0.32665710572690043,0.30355137594198195,0.7769732538768854
0.8522635412201789,0.6394277516754254,0.8257783513826783,0.7740738711932788,0.5751328110080746
0.4747121757824648,0.49464861162102697,0.5488309931028825,0.48265898182555705,0.758519606253678
0.9393313989708373,0.7491108877589906,0.9410419219299134,0.84961712189507,0.5484887467567896
0.21078026505528602,0.19609073532580604,0.2104039430986791,0.25851338689181147,0.76789394200209
0.6074507093218328,0.5663230395663262,0.6267285905087849,0.6758314491158922,0.5969095303263515
0.8636940341442293,0.6730654024018476,0.9017721160284269,0.6928703971462767,0.7660613098678887
0.44118167412877907,0.39324126337264187,0.33095050576212975,0.6097857161426333,0.4658718074439861
0.8879940281708748,0.7716661859357027,0.8498633522858938,0.8131510998126135,0.8230881982749867
0.36891306206668684,0.16847336739417507,0.4938563780214071,0.3420439389867295,0.30015710768107307
0.8616295761909061,0.47326654340631225,0.9640449449326447,0.8322462525730241,0.7473666634142636
0.4344275570554037,0.6192059865650542,0.15150429668570606,0.39622843587535594,0.4937231884558377
0.9028557420900449,0.7560818569333884,0.4898565613780125,0.8014000845027488,0.8575804045243334
0.31953568692766393,0.3107717075700671,0.9359893795184765,0.3912397120975549,0.21803960732086067
0.8156260566300388,0.6535307533293638,0.2226488057974628,0.8544773808202188,0.6036599498286089
0.5784335477001207,0.6255331747185553,0.6672263237117544,0.2663502297488493,0.7147372421358916
0.8984235412788595,0.6203050080586177,0.8432835632172074,0.6816818943807472,0.6906452696760979
0.35046511331479396,0.4910624073630648,0.5163657047434923,0.6516568767055644,0.629347744288229
0.8499397207317104,0.8117408785248751,0.9325420118082391,0.7426919883768123,0.7086626160931881
0.4803614760543136,0.06187097072888946,0.24117973571068627,0.4917295069475398,0.6018540977097891
0.8958504345097381,0.21355791738557667,0.7002627204101812,0.9280339086641178,0.7781406604961408
0.34467911482211283,0.5347307864041655,0.7923390304603709,0.18164786646002887,0.38472099955341843
0.8260182637860735,0.6938897210364643,0.6182867170389592,0.5250669859067852,0.8493080968307013
0.5289064282589422,0.448666916715429,0.9099577306722716,0.7970965640794124,0.3498182255187029
0.9350098909953013,0.7091564504031579,0.2969373696559198,0.4763578558663294,0.748544676283493
0.21651812030134887,0.465770184478074,0.7640517581085057,0.8219955861237315,0.5596771928333645
0.6386041895202347,0.7900694928640084,0.6777385332733037,0.4109684203837943,0.7494801387809271
0.8582567035460081,0.24567020033696055,0.8159890180613498,0.7944637050099608,0.5838532475981524
0.4562816391379943,0.55145509558367,0.5568043769130783,0.550869847923119,0.7400172268331046
0.9269364065884748,0.7229849670586815,0.9263873307681003,0.8132299242035925,0.5539824491953179
0.25059663731039444,0.2653767700245367,0.2610655416657386,0.3608696661666224,0.7501302819714719
0.7164604428732501,0.688251557769615,0.7360535096737705,0.8506826735471835,0.5869926498157881
0.7459794887282676,0.43926111001785817,0.726018161989106,0.27217139908843074,0.7429114705015193
0.7003679547730357,0.713508396074393,0.7574108452997348,0.6780046221834873,0.6361462360318771
0.7825078032374543,0.3909187729195796,0.6994441361385197,0.6462345438479906,0.7101506118537452
0.6279629945744739,0.6828693565048889,0.8054177401131866,0.7531565540919223,0.6127610608583391
0.837949195985121,0.46922305712928775,0.5953165980384737,0.5206326141334846,0.7327466565578745
0.5011573184397116,0.7000844778984017,0.8977864077010019,0.8274982381772572,0.5870599082750454
0.9332626651953232,0.4410630963992414,0.32870815075870774,0.3252526456355635,0.7161155857444581
0.21107268615719615,0.7318740522230944,0.8369667117433892,0.7654761971435148,0.6807411169438001
0.636858063344381,0.44997259227284747,0.5319931939448392,0.4900193473395985,0.6248768057595637
0.8373443208050346,0.7363175676510643,0.9514030528103609,0.8436496594368468,0.7669395567724886
0.49539150847790203,0.262253829681833,0.16150741159102816,0.2786944910908136,0.41349942310474413
0.9129352952754961,0.6567397071009999,0.49515565765232766,0.7021052776941816,0.8427703492494766
