V,W,X,Y,Z
0.93447726561078,0.27959662186635703,0.10588781193014606,0.5190931808449583,0.8242237777816602
0.225152400669751,0.6532905939790504,0.35664049227920314,0.8786655252590775,0.3867399950318657
0.634127637092589,0.7350657793597201,0.84164409864449,0.19516817288875588,0.7618487325132035
0.849064169880605,0.34790501440408483,0.5188058017823709,0.5170676065755525,0.5973570160250702
0.4733514348151337,0.6901627734608313,0.9396802009477635,0.8666636018901421,0.7794632904789285
0.9468768533527412,0.4576605611418231,0.21489367546308713,0.22595774972337684,0.4029637311981557
0.18448194375148746,0.7318825628427363,0.617703748731421,0.6162904207034051,0.8647842870760869
0.5698709947031402,0.5289101467412904,0.9118315992527724,0.7325686429935369,0.2516813167095672
0.9071147468496233,0.6542591774212662,0.29849037677596874,0.6015439961849364,0.6312543462965386
0.30734994290206624,0.5622438857270671,0.7975128288170991,0.7528868358619485,0.7232319265962615
0.7965306366298339,0.6995373999458142,0.600559380188323,0.548381437915948,0.5563405416470072
0.604122227209377,0.4404504299564903,0.9109877839285256,0.7924086000917921,0.8026453961940824
0.8770702007395366,0.701131956918679,0.30025175353110567,0.49078090087168624,0.3664493593804361
0.39893884014675884,0.49646699123859706,0.7906334468276754,0.8040193281401341,0.7992707641777117
0.9056038504636837,0.7259902640238826,0.6186975831090727,0.4507394958111502,0.37218389968156423
0.3231565423865188,0.3557014732047194,0.8919898095521758,0.814910182060688,0.7868566036511355
0.8122634319268335,0.7070909628434248,0.3603609613644857,0.46264368741251344,0.39502179106459756
0.5588503729220009,0.47984842588691856,0.8669676168944099,0.8239793938684636,0.8284944614799333
0.912840023009571,0.6954324692614802,0.43317333772942895,0.40542464160630065,0.2906109389308664
0.28968491707721356,0.4631603152707971,0.9355392026207207,0.8119331879484859,0.7331738965622223
0.7690886996777297,0.7299914173252932,0.22436626294082815,0.4402893529826473,0.5137168829248283
0.6595414247061566,0.48207851109456223,0.6590711066116764,0.8156377942340229,0.848930532151202
0.8241003739181808,0.7163671199246635,0.8344324784772083,0.42149198291678247,0.23780562698090157
0.5345619252136437,0.34204006420401184,0.5172202862528741,0.8130190101169448,0.641223395903281
0.9313324070292767,0.7134015629655076,0.9445609387672175,0.4798908216768453,0.6699429414377112
0.23485793373813585,0.29905479167434185,0.1973520069091025,0.8107544336867223,0.7321687197738459
0.6754298629766036,0.7203563604002166,0.5942555587250573,0.5166919420722873,0.5105976637967565
0.8006652359777358,0.43086570886120207,0.9109261393263084,0.7905579176848441,0.808783930315443
0.5931168363052333,0.6564430364533995,0.30887585800911466,0.5045890734979679,0.34889045647348815
0.8827222172968711,0.6328008889665024,0.789261941625945,0.8230599554712239,0.7856210876443248
0.38410710536768206,0.4693154929061498,0.6511795503992464,0.37003301677974415,0.4012111702487112
0.8479602034094406,0.7484206658220642,0.8502139981599925,0.8129656842126323,0.8361504886690171
0.47794676668592845,0.25351336301154215,0.4789164435462732,0.3561195666976009,0.27150286387501615
0.9491394262340592,0.6040081015905074,0.9440750828724155,0.8197664895239349,0.7027447724445668
0.1796407028508956,0.4819875514750001,0.20035509027170323,0.37900382784763736,0.5737202811700869
0.5457635369563602,0.8715027606192703,0.6016506306650735,0.8214820630797022,0.8314526285873821
0.8689017365132831,0.0674696436200697,0.8954493937977491,0.29887196786098946,0.28376823576708843
0.41818265756157064,0.19341404058752534,0.35042925364085065,0.7708413246987246,0.7316335472086104
0.8945500709590566,0.5240831216952675,0.8468747203209402,0.6144986018274929,0.5292937245116998
0.35817794985592394,0.6129546691170619,0.49452013374330034,0.7718076046194178,0.8214297931200949
0.8384377099992244,0.7037183029861808,0.9561374522869215,0.49330452331359903,0.32194173700813766
0.5043984692899098,0.3368435165297731,0.1582987247432427,0.803697508218108,0.7552002418106307
0.9463886108721836,0.7635167949695683,0.4938642783910347,0.4724974691660996,0.47247960678666706
0.18578077094622075,0.28651025966798155,0.9384163896931831,0.7612208877313483,0.8521623769180732
