T,U,V,W,X,Y,Z
0.2795871190100504,0.12895700973773966,0.29800797303816134,0.029255225437849527,0.5534839193553455,0.26685465706995615,0.727444065840966
0.7437763508335334,0.3759937137224591,0.7524302077007443,0.10842754817061992,0.8775246053586242,0.6715451650029002,0.7476234504528498
0.7017350858665317,0.663480115455468,0.4711088774579617,0.3467514896605289,0.17753746239539833,0.5888938965419335,0.6731609950746342
0.7767390785281898,0.6258567431588378,0.7482860164005609,0.7558792182636167,0.5126506785410616,0.8012426085553418,0.7331505553997368
0.634860959894477,0.5900557633289909,0.2999173506098694,0.525453354151084,0.7958386276939894,0.23629243446571582,0.5340931955808811
0.860658751844704,0.6019178814033114,0.660748453213844,0.8333811801156608,0.4329175330063547,0.5808654822718776,0.822602471245525
0.4410443357462649,0.6247906719011179,0.4469399365710643,0.34635547274992556,0.7944850380319337,0.6679337816834694,0.3106371127806454
0.9114515663705409,0.6061458451592212,0.8043770408104383,0.7692093839699867,0.4920800034051606,0.5692366505753202,0.7631728447949802
0.3049140504985009,0.589144619169151,0.10889731167394898,0.5012167949567192,0.7897464443779386,0.6624053355821012,0.4683120366506186
0.795409466312187,0.6883974083294738,0.3313599039626382,0.8417125351956564,0.5355064672197751,0.5474459411198799,0.8407131481453348
0.6066024655952988,0.47289654097521133,0.6380741861938044,0.28755144667010996,0.8008441593613239,0.6663975976623416,0.25148378001087096
0.8733280148012579,0.7021748288677931,0.6664252073103221,0.7173889263437652,0.42435970171495463,0.5788442851488154,0.6739108626479179
0.4137445804642715,0.4604060004203804,0.4660614714541631,0.5797217008024306,0.7845930751851738,0.6897048417517344,0.6499031969751359
0.9016377163308776,0.7334235689919969,0.7658841471559026,0.8265034231877117,0.5270976871799802,0.4803250681962783,0.7137307611155372
0.3252277046805485,0.3711966229115357,0.20070950017436143,0.3272424648504881,0.7704884650170756,0.7088892627829364,0.5666889657467571
0.8063350313452301,0.7352075429156504,0.5645698810500334,0.7803416963471722,0.5802565795666221,0.5018913207190918,0.852555419797945
0.5710581090102328,0.3676051065717303,0.5965168707668563,0.44875205931348583,0.7448625191140296,0.7019856684354789,0.22852292454045678
0.8995180876888879,0.6908477858434624,0.6804860278950003,0.8641435906531036,0.5710703801258572,0.4835137518045341,0.6253154362337419
0.33571341763928464,0.44014738103771667,0.3837424755846669,0.23510886936350256,0.7338346019405579,0.694636276845498,0.6767932590482258
0.832465718311576,0.7497252151237305,0.8169125445433509,0.6450135467289815,0.654491341368467,0.5558613031740117,0.7621127705363002
0.5125692940637757,0.31461422202837913,0.1291478902082834,0.6855072176425656,0.6662549663790749,0.6687642921094058,0.5013191464857992
0.9114266645070208,0.6792477332402065,0.3598503510362827,0.7326076756582576,0.7089510850291382,0.5059376764647249,0.8086287643260023
0.29707294564828324,0.4304535724006809,0.6374279420895955,0.5561731533086682,0.5542093590830455,0.6732188966468841,0.36423269373517314
0.7748655194838959,0.7857091679971732,0.6653225350872654,0.829688139889586,0.8735648542855916,0.5730532103148176,0.7908466443559615
0.6484320082335624,0.1760666168150122,0.462556155798108,0.30231346575171586,0.18145039282557066,0.5756120105657131,0.3927902184712665
0.8441065335291956,0.4809015189752781,0.7658229355658536,0.7832656228138145,0.5263943634269661,0.8253588066301181,0.8453149053799457
0.4860805750146334,0.6944186160446916,0.23140952363167203,0.5058519233193777,0.7889451800501069,0.17004800724125016,0.24904570827283948
0.9295103346831092,0.48112626236192,0.5833265684763904,0.8068595486842475,0.4832159179260182,0.44768319458898953,0.6526920666361195
0.24440378368691143,0.6919730671972059,0.5489259551911202,0.4444015430303724,0.7793565675232825,0.7272073483539773,0.6644360527999238
0.6807597452345892,0.5402019069415726,0.7954294447929295,0.8264443918009566,0.5780660269082779,0.4312962600930295,0.7245777065460272
0.8169245993456734,0.6823658198447256,0.1805557157392769,0.37839868598701437,0.7790748199207763,0.6926439093024237,0.5349039020600197
0.5555149499357915,0.4323455074854747,0.47260310447194653,0.7800983096266491,0.4213735557596019,0.5214168220021235,0.8588357005657411
0.9093056570653226,0.7735363121667662,0.713414401753837,0.5168080902652845,0.833147344089904,0.7180014638662187,0.20923936351481956
0.30862907736668477,0.18030092033439007,0.39944136724097395,0.801155663813334,0.24754320834780086,0.4254224308904538,0.5904679051933547
0.7906175171931968,0.5192776718439385,0.7422079255367242,0.536765962976314,0.6670267409570493,0.7644388019733981,0.7345997377809289
0.6116536198576684,0.6688432324736354,0.36622489311765605,0.8259180791016515,0.6491729978560229,0.35627348195752984,0.5897579314157833
0.8843572024434082,0.5300419115314006,0.673105680364913,0.3438235366611655,0.71518281351601,0.6801150586143065,0.7306345285262597
0.37299220697978336,0.6427348788567311,0.5202442689951798,0.788067335088184,0.5396940335282877,0.556784268263422,0.6490682330654858
0.8612701073114498,0.6430301609284522,0.7175630382212322,0.4488375535260307,0.8634685720612277,0.6589369170260722,0.6649410367294849
0.44886239120259636,0.469795695787132,0.43255544105464283,0.8200928306209173,0.18057005213774824,0.5491195559703042,0.7293725244835575
0.9147248883487483,0.811889572299684,0.7139411068277673,0.41684478403609504,0.5327814390833909,0.7284323172145131,0.5278962567038664
0.2846786776425039,0.16192396975507214,0.41934867061079,0.7904793036782083,0.7526209698597721,0.5063438142445114,0.8649817080618487
0.7476335159090135,0.4458610829871523,0.7543171740888093,0.5843090148821856,0.6264723225615769,0.6617963470013944,0.1927822865821856
0.7046664480623591,0.7056078468650477,0.34431143895119365,0.8058668847178595,0.7138291051026673,0.558456858210444,0.5399346001404224
0.7781881682440489,0.42718486327065736,0.6698665456871593,0.39270251954418467,0.5955199353234633,0.6276551237083158,0.7748504239634454
0.6393900518276977,0.7054094060109336,0.5604999631954376,0.8304188797049158,0.7392272562397934,0.6564502714455651,0.5487738539995927
0.8522807483004265,0.4403517671044057,0.6310157574950727,0.3187313852967498,0.5577309286478613,0.48976685948478527,0.7569941416722102
0.47470868855085696,0.7029622405346765,0.6064880088818563,0.769940078800552,0.7725761301227686,0.7880903756173788,0.5994812323800641
0.936508791170207,0.46801175800464895,0.6293174079904926,0.4787619295570195,0.5418022719636421,0.20537236936115216,0.7313206941323738
0.21847357360716657,0.6917929397437509,0.5618102133286977,0.852260616170337,0.7493611510633719,0.5242987244290169,0.6086277755826556
0.6315491491132331,0.557750112695474,0.7092120838726332,0.27235256568729976,0.6403825947307713,0.6531943050790235,0.7044168384730599
0.8643091092506635,0.6705945909857716,0.538857133453624,0.6840947511633931,0.7123078599337016,0.6405746457140061,0.7102501167525064
0.44208028220871626,0.4459750440197632,0.6226223451339884,0.6496030810734992,0.5565578360193488,0.5547285800127814,0.5957990377459855
0.9059244767314332,0.7620394190619525,0.6267366381417838,0.7506045201790077,0.8361051680554055,0.6987784954492503,0.766935519313507
0.30944117118897935,0.21822681102824715,0.5185045276301781,0.5066685784769719,0.2557285642358935,0.3963915196896766,0.46535299468338415
0.7918637108413454,0.5864785615790536,0.782165912496887,0.9046248211989728,0.6955958618464193,0.7892957866697142,0.8445466718120453
0.6165744373591208,0.5873621489117881,0.16630583421206002,0.14378918237882224,0.604783138766387,0.18266580455538467,0.21864743026826305
0.8771019903451169,0.6489767595711468,0.4779029144668233,0.4348890438772335,0.7700496728835569,0.5048613094083636,0.6285988655032343
0.40625034187653086,0.4698173742292608,0.70817040265739,0.8236021850567384,0.42996500838210266,0.7235523836955956,0.7819207730032618
0.8931807500017958,0.7902707230706794,0.46743535352506355,0.40776072076983516,0.8596678089931362,0.43896153110103586,0.4122581259176101
0.3503984541626478,0.12365500048818877,0.7077051874623455,0.7959876598637218,0.1866207333261681,0.7306720456280055,0.845146703800455
0.8492605747959726,0.38442688777414424,0.4838570223177079,0.5840663145606868,0.5471638383820879,0.48794489485138837,0.25341461279082467
0.482883806474648,0.6945016635013724,0.693735703666547,0.8283860781154148,0.7667940795268694,0.7420080833180865,0.6560103841714046
0.9314877710989027,0.4843774661697976,0.4769890904723845,0.3298967650413439,0.5497090314986525,0.3088738558326336,0.6397491665965022
0.23358794514406883,0.6886698198843361,0.7198159659555841,0.7673672095290275,0.7451429578288443,0.7060704610043893,0.783702523928495
0.6621517295769975,0.5709601294778286,0.4969576543623142,0.4829775906586365,0.6511414399545535,0.3961434293850649,0.420152243944237
0.8355160881116206,0.6440608641578796,0.7275312022539733,0.8488057530891784,0.699113991919714,0.7417887107885441,0.8516610686553261
0.5008260754785181,0.5058091960165669,0.3113078045094786,0.2917222063228406,0.586045649424912,0.31297747907338214,0.21158527207872843
0.9256001069892423,0.733323270185789,0.7200338274834573,0.7250955425893654,0.801318322880594,0.7090127387729778,0.6013604456447182
