T,U,V,W,X,Y,Z
0.7645764025224258,0.0423117123044486,0.22896856731356602,0.49731236197503786,0.11657579725261391,0.697042922799826,0.4756309641782235
0.6684311874594928,0.12637884614458175,0.5808054631177403,0.9431226064004604,0.34998134571101985,0.6381552853064638,0.850031090519074
0.8184286525216337,0.36623941417238737,0.5854862570016893,0.14905401359449602,0.7661406280128602,0.5882050960633063,0.19544591551538487
0.5493581312354175,0.6688909365217767,0.6956101088566065,0.45892695828194346,0.47855224882180897,0.6976247223786477,0.5793723491430796
0.9188062426612446,0.5865745448680861,0.5282127274641965,0.8284948090381327,0.8433524207699754,0.553547698816284,0.8217950355817618
0.2722298464458716,0.5360922897188181,0.6105887151636636,0.3543513145931047,0.2360322901499806,0.6069406792104675,0.30326829470520045
0.715132850108419,0.8293758084235052,0.7750535261987438,0.7864590940327756,0.6506727069577068,0.7788603760219248,0.7426255527595834
0.7669268415469755,0.13552832918736793,0.24249946607141945,0.39390290601225464,0.6783486096800351,0.2557512616836172,0.5097412047096548
0.6600110216754825,0.3662152363261727,0.5849285660397119,0.8710097737397943,0.6481967208564784,0.627274308139206,0.8668810353100889
0.8291989019723797,0.7033251360463086,0.5944205257702732,0.3139462298985861,0.7046583408742703,0.5380407506540514,0.16873369308419703
0.5224479239666657,0.4052969093485777,0.6572501404121391,0.7315242779420481,0.5769194679424755,0.7523284641052418,0.5018855402681472
0.9262120390118275,0.7322736378384403,0.5615658610091873,0.6226715168234039,0.8128636337754424,0.3628892545280124,0.7907377743316761
0.2561580932501801,0.2801118897790874,0.615910034579379,0.7184693076418859,0.3057597647010972,0.6684062764061528,0.45455305058442563
0.7090453710113567,0.7082124890227233,0.6701926657543765,0.6866209983690987,0.7610346539845142,0.5976569350185232,0.8152103875465929
0.7730879837880003,0.40347939693649465,0.5040756812404583,0.6365442852633556,0.4984384068673962,0.5981328689701458,0.35759857078718094
0.6430458830683781,0.7133233840821723,0.6742831593417882,0.7790333678195183,0.8115261973420389,0.6655949712197416,0.762100158899048
0.83734535192148,0.3937883439525324,0.49140569562437747,0.4396924811910782,0.4050030393727539,0.4512510370363936,0.4696146456176876
0.502490679339039,0.7367603025517943,0.7089321144219201,0.8523651994668534,0.7677275637584214,0.7763024119572219,0.8645719123745903
0.9214160360102079,0.4051168322302641,0.42652015199223375,0.25242049583062515,0.5454430954786313,0.1883644533641839,0.18078865602451435
0.26815983668289617,0.6874889463067511,0.7438304832940306,0.6683958035745888,0.7444400675767958,0.5105029401902179,0.5327201965812093
0.7221714097054557,0.5411639736199794,0.4670343679762132,0.6491455233736273,0.6434232945413809,0.6835868732813117,0.8139475638121262
0.7502554903676301,0.6612483523889651,0.7024098119501011,0.7253895814346389,0.6993917124126787,0.5010487111912441,0.3858208182543043
0.7044220491806157,0.4980379969154064,0.4269628084321494,0.579359989752539,0.5993254960785851,0.685657242079783,0.7916410766298878
0.7724820602075443,0.7005564949478914,0.7379396822140403,0.8097170799386151,0.745048723342536,0.5256969624910457,0.4415589214737568
0.6612607183125324,0.40883246610288115,0.3030022805469936,0.3831937012484667,0.5203237527229346,0.645746640323206,0.8021597429364995
0.8237999268137243,0.726596277633956,0.674618293573998,0.8438700768971398,0.8208216136203218,0.6587240584003787,0.49069391904812215
