V,W,X,Y,Z
0.7411125086006728,0.4062968918765424,0.1755609754762945,0.17331719385038188,0.33029808855520376
0.5589718550232603,0.8527799033089937,0.5442198408165602,0.4802546606035838,0.8028324736124887
0.6388233467116193,0.2286640578062356,0.9326477173498743,0.7481073209665443,0.4539006606860524
0.5940383139355133,0.6215587197276653,0.2361879820465068,0.2933057595386667,0.8032462028653459
0.7139431018180268,0.7026409331472949,0.6783161041292297,0.6899892621746277,0.5054564162958386
0.4105712292478593,0.6550296839512234,0.8204446599507331,0.46377589437261046,0.8078234214693992
0.6833836710736892,0.6576505110018356,0.553905226858062,0.7302720017514042,0.4463832768194366
0.5107854952319056,0.7370482935645666,0.929074291705352,0.4204406674000681,0.8052124956338608
0.626708653000674,0.515186063760283,0.24776614826278964,0.6994455056861406,0.4649742092611849
0.6982441302572902,0.8477979189168959,0.7007815959821693,0.5721517592255541,0.8116078392925131
0.4011369850483293,0.24047874334200367,0.788422182687847,0.6353707617516594,0.4062630641398373
0.7443810104328963,0.647085544792384,0.627215543446254,0.6019297005731588,0.8069691137157057
0.3720303743566617,0.6690422755711918,0.8791489327013351,0.6071810111233089,0.40945572624875165
0.6628170130007421,0.7300340480377384,0.39948528648620873,0.6261434325315358,0.8124876426501144
0.5648826740242978,0.5275243010921996,0.9020119393008242,0.6426847378996495,0.3886906497599853
0.6267917939316413,0.8579088827537114,0.3323328664800599,0.5288948122017587,0.7964781082750579
0.6044063952438063,0.2155346186367274,0.8342978735878966,0.7543308159547831,0.4555761216621201
0.6625835118567608,0.5962989876109571,0.519800943246936,0.3132405890896887,0.8023793631503112
0.5683681320677746,0.7304495629201814,0.9385257891509589,0.6749224687757509,0.5018999766205069
0.5756981133516439,0.6060964695898828,0.2169336972582284,0.46460116796882106,0.8114263211757692
0.7379623238494252,0.7183824809853713,0.6387242406279099,0.8014233081211923,0.4372643991129902
0.3649607794865767,0.6446698337965752,0.8676409998339085,0.20904047479927645,0.7927071306573411
0.6643513637818486,0.6755714532164023,0.4317987581066265,0.5281988731435304,0.5532820764246442
0.5675689095889253,0.6866979480186678,0.9225107006717979,0.7293811993776746,0.8171539563802841
0.5884395577773551,0.6060883774753711,0.2687825013950274,0.35782453383643803,0.347211872309376
0.7158772235183657,0.8168654273792575,0.7389846409541116,0.7520428724100061,0.7996752072738195
0.3627398206589326,0.32936474199145305,0.725252643619009,0.31447274691657146,0.3854380309852186
0.7213975772568088,0.7794634663716512,0.7492222870003555,0.6865174548757024,0.8387536508207847
0.3576609476994692,0.4123653978587815,0.7064598262502947,0.4515278617550042,0.3015783287165785
0.709980467015968,0.8603280947457833,0.779727518944065,0.758044627585487,0.7358794298871836
0.35431774515660974,0.22662625547343057,0.6457894569466955,0.29072171105189015,0.527782220816854
0.7382843894854946,0.6118818904039257,0.8600828327543852,0.6694342087175416,0.8734254987235941
0.33456103204845156,0.6987578750465774,0.45247972936897124,0.4531316691157413,0.2066133188151766
0.6889250727943796,0.7346170562449299,0.9315092577856182,0.8019629818957422,0.5770301664227876
0.39119440515531767,0.5788178709300228,0.23988709927434645,0.1391457355903643,0.7459619433565896
0.7691014860269508,0.7582066458713081,0.6856032085740845,0.41725860241363516,0.6686210292375597
0.26840953719891364,0.5063848757659943,0.8104734481159384,0.6969496238813785,0.7265832917443711
0.6028436062520506,0.8035721639649519,0.577559454936399,0.526754080952637,0.5617780611115946
0.5944535847698427,0.43075767663840586,0.9173818363718822,0.7146992342523999,0.8122309025368193
0.6114982970016745,0.7921603736802353,0.28497943402730097,0.3844241869227841,0.36416885079616096
0.6484678748171334,0.5131477923450382,0.7661607473450135,0.7644222425581426,0.8123672639007161
0.5530853020560746,0.7859526518101541,0.673635796713517,0.2950217280665121,0.3496802339104982
0.6320262963355314,0.5313106943471805,0.8266382939747298,0.6511915336063732,0.8098356172651645
0.5601146967853257,0.7782472453240442,0.5388359176588852,0.5170532783664084,0.38831169766737383
0.6534278531861765,0.5379468166886799,0.934329060838467,0.7350367482202169,0.8133234473066184
0.5011924842240949,0.7739952800590194,0.23070708358601888,0.319923011260794,0.355563794922746
0.7487524927917117,0.5561545230045383,0.6673297826363896,0.7317672904075586,0.8125804755174688
0.3754217068116013,0.7625659700395987,0.8347227968491483,0.37141693099383033,0.35841468584738945
0.6576970145074521,0.5796902905304453,0.5187320412532589,0.7158504597618757,0.8088349386724661
0.5801369300782551,0.7447066606234202,0.9386806559706281,0.465996537381758,0.3725383460851941
0.5594305655257017,0.6120414397360259,0.2164229006101946,0.6829583717374322,0.8088025668652747
0.7497177331075753,0.7124190092461611,0.6376359479182582,0.6243516489711866,0.38193195643121597
