W,X,Y,Z
0.21179900647266103,0.4579647541293695,0.5244408050889885,0.2786373219401013
0.5947184068210432,0.916397302781848,0.8439638178151518,0.7196567602263865
0.706864205249239,0.2845511450620312,0.1051966333327396,0.5292075171869013
0.7052762506760148,0.7509746144303084,0.29874387297457566,0.8890639498091659
0.5870006914553565,0.6926764827436245,0.6182295508787973,0.14736144993823078
0.7633193569519618,0.7845250362659291,0.7280067993228722,0.4323413382767531
0.4611652663329746,0.6286615791992941,0.436844112923831,0.8075017044076208
0.8300664815484082,0.8652849159541613,0.7281153507469424,0.4188103509947033
0.2623952403127818,0.4221873345221491,0.42144124636200714,0.7956693035915647
0.6806634995802473,0.9073683756786328,0.7534337162867787,0.5132488896400232
0.5918435584684714,0.306966923759352,0.374341955011286,0.7844161536843478
0.8222696458300998,0.7880992193057312,0.6904823397873591,0.5564284099536064
0.31911700240413576,0.6230442098843456,0.46463780673355587,0.7814615517947014
0.73449677699598,0.8664175719359375,0.7611177432786854,0.47793021796848384
0.5059059149579848,0.42834578628858544,0.3346814485247918,0.8001694154271292
0.8636110958427821,0.9128912129416172,0.6927123345253465,0.4799339213714923
0.15986449850787213,0.2876210229781084,0.4706282183704601,0.7868833944122693
0.48152808268950403,0.7551785837017819,0.7724461088615895,0.5588170239250192
0.794423680976092,0.6894070614469247,0.37295180368503866,0.7796508151105871
0.4144780953605765,0.7879803191662024,0.6713707588165632,0.4685433476418683
0.7905459367107537,0.6188565606357836,0.616698143312665,0.8089486509497509
0.4387077547787773,0.8730589262048567,0.5370908884527767,0.409544922615239
0.7933918226932943,0.40922746614412303,0.7733298458781618,0.7863094106559116
0.4860800535872605,0.8966403504471624,0.24243665326582814,0.5216851835763203
0.7767204853686536,0.36381449082095063,0.6000765857434773,0.7809823682768992
0.5524464147176977,0.854535246308859,0.5715348454464688,0.5367922327629948
0.7523963078705301,0.4597916370530463,0.6967736929338428,0.7781702006021657
0.5816223363750291,0.9141538325340203,0.417208053620701,0.5222537774859255
0.7179854156404284,0.291299875843332,0.746837591032565,0.7813178855354045
0.6769729005341711,0.7640820319123343,0.30274845612125656,0.5620722420402355
0.6424275893867417,0.6751337287968073,0.6554700229175382,0.7699140002740718
0.7007839329470381,0.819635902563524,0.4917362577472396,0.4862652599722711
0.5834392157538021,0.5297090820421662,0.7329269750670686,0.8077202856948443
0.7959733467638475,0.9223743733098925,0.3768876961838109,0.4294440388818192
0.3494666083689408,0.2660095110962568,0.7210138710789842,0.7843673640747814
0.8215308472619929,0.7217121982399715,0.46850119456092226,0.5678028396633288
0.3356521367143737,0.744828126021732,0.7071834338490572,0.7806825611900137
0.7373200948325386,0.7067998044124117,0.48751744010915793,0.43735680101646707
0.5315307465690622,0.7553606129092628,0.7355916209980253,0.8247341055511583
0.7866768939020878,0.6872723024663724,0.38914700389892987,0.32653438604689045
0.42801105698766667,0.7985439971165201,0.7720724903850308,0.753419829246451
0.7955218940283801,0.5962394412269211,0.33706852516157637,0.49236691254499054
0.4370178242375847,0.8846295914107121,0.6835882448518679,0.8420768004030283
0.7800656593442516,0.37386712199903643,0.5000508678255612,0.2425628338471652
0.5424997177948555,0.8655835586378929,0.7520767795558216,0.662899304824305
0.7456361560858965,0.4221623530774103,0.38225345287379725,0.6530787156503576
0.5846755644602548,0.9005225508803522,0.695980831954835,0.7494960842076003
0.7241278932663116,0.3355033058089608,0.4676408659474933,0.47273297949102705
0.6558624370341943,0.829719562181307,0.7347009394693924,0.8868530001044478
0.6490185314803039,0.526201912591904,0.32064007924329396,0.11618359982486408
0.7269546980014558,0.9252170168217252,0.7205080861955537,0.3639005483195593
0.4949430169055229,0.25483275321443866,0.4821828775301341,0.7687166428585545
0.8833760635218808,0.7025097342676071,0.7161748251639756,0.6048038577563607
0.16072023827960147,0.7715234329138909,0.39031394441777084,0.7558130265849461
0.4723688180812174,0.6610719329908711,0.7631490277946249,0.49533946819471986
0.8159685488876771,0.8210591687288968,0.414673512444946,0.8443161828549044
0.31710955495159454,0.5476398013971675,0.6635966189237898,0.24644498667005169
0.7436301008455201,0.9143465612267311,0.6927260356329057,0.6491197144874076
0.46798686075297297,0.2815113614567469,0.4533898712430017,0.6423800799668653
0.8739512582334221,0.7477228353714528,0.7499533610198377,0.8065129031537713
0.17927886308373914,0.6862636708923681,0.2629031824727391,0.37575699241816074
0.5052405927267319,0.7971114655967313,0.6637585188512056,0.8014113431140689
0.7825940820803716,0.5773020463924476,0.5243987387404762,0.38985221466405606
0.46849885898717936,0.9099600158500959,0.7129791501787496,0.82261023769148
0.7808199110879829,0.3035021206281829,0.43256452290760394,0.28845785435364096
0.558491130373223,0.783841334459948,0.7572840376797981,0.7495684713638082
0.7624100402923742,0.6168704097424096,0.33205850992310376,0.5062974007505976
0.5138472629817755,0.87224101589558,0.6675430570264624,0.8320892135712294
0.7726093980254873,0.42015281723153547,0.5052423483307349,0.274778039767813
0.5411270735201648,0.901275226714378,0.7485186132155378,0.7160231156685621
0.7480193457687524,0.31926762338362674,0.36774541835014773,0.5368175885194046
0.6173269788049537,0.8081709330584015,0.7017258103306712,0.8803511623247756
0.6949812072502868,0.5825703651536133,0.4209573250245145,0.15371431490767726
0.6460042823401869,0.9065342184710322,0.7878424233274527,0.4595043138559611
0.6479480981135669,0.31201731745996214,0.3163263364443188,0.7946083043631204
0.7855157746677734,0.7910253443519527,0.6463740078588456,0.522228050077177
0.41151670328126055,0.6113394016376732,0.5774988796871477,0.8068448896971291
0.8057501399441067,0.876178293693896,0.6598049174096086,0.4145983808019086
0.3342213546631401,0.40430654430434715,0.5538783356794087,0.7916004111068758
0.7813073746562608,0.8937527677456162,0.7041833978596723,0.5077131125870875
0.3989062294268858,0.35247560154520907,0.46400105284681886,0.786717941223252
0.8369650017288895,0.8457332670685198,0.7511760006850202,0.5369262197814725
0.25721053403346283,0.48276249235638363,0.3385213537263195,0.7792292612528339
0.6624551528289548,0.9243918925192529,0.7142603551060309,0.5164726524505279
0.6181975469609493,0.25394737858973093,0.473893446636019,0.7740357049656817
0.8192904469143469,0.7059691888823482,0.7017088969695189,0.6010069690363512
0.3607444092234007,0.7705720572288629,0.4356459472115465,0.7576138587694612
0.7623518023808882,0.6595201731046447,0.7540002100091544,0.5047272282571843
0.4988860651028272,0.8275281296689252,0.35854844192651075,0.8263002979343829
0.7837669320857006,0.531637858010864,0.6919325755106522,0.3018044765093197
0.49149958151567696,0.9206666158303172,0.550172483710589,0.7307978409450305
0.7905988378185362,0.26046360891986853,0.675891974294417,0.5075317149237955
0.5437701567491499,0.7094380473113409,0.5212580650306767,0.9018191879738451
0.7872804585095635,0.7631420259559932,0.6693328977116428,0.11288149082393346
0.40355867848595567,0.6737747392468995,0.6152340915546652,0.36131673767654854
0.8085634678961978,0.8155868105370689,0.7153491521341402,0.7852041089133189
0.3439680443059207,0.5751612477098624,0.36040087163840706,0.4081094106228045
0.766728533045527,0.9064055897012978,0.7748223571391132,0.8303384178227411
0.4458403336006447,0.3239087551343656,0.21841572718133515,0.26928140493902575
0.878663549202372,0.8113123382682428,0.5833330988796893,0.7201718981747358
0.1520227436705873,0.5685244245016169,0.5847330912772473,0.5493185048331733
0.4464076601511199,0.9078698361151429,0.758049188232129,0.8239331361912882
0.7824571516563947,0.30536750454046874,0.34965375041986746,0.28247168027823444
0.5425526427552982,0.7770309476958334,0.7190753162411564,0.7350373113321664
0.7704136958640778,0.6551071074688205,0.43527900952203286,0.5204067622774418
0.4899241164573,0.8282037850929305,0.7169809944624219,0.8219359519863598
0.7786856769582012,0.5254491118677607,0.4526539714860663,0.31799254278013733
0.49220165402290744,0.9252456707250795,0.7449202881850457,0.7599252382365848
0.768855349233987,0.25960063033857733,0.3772809845174317,0.44443825674408133
0.593675974380154,0.7304921586318256,0.7068762080180764,0.8985563617210682
0.7291502318697887,0.7335305563818999,0.4043378749738323,0.09280111541147616
0.5523956610678199,0.7279956740180485,0.7838947133434688,0.2961683397124008
0.7723039651462205,0.728791084045423,0.38772071318574003,0.7119840387109102
0.45846156791150033,0.7364474939993052,0.6866568140774134,0.5989320998770341
0.8195154208832997,0.7175713966382485,0.5451483340316451,0.7401510878241853
0.33865409187937984,0.7494489605428971,0.6349975518132438,0.5411935925102521
0.7452117902642946,0.6888284752788838,0.6677119387842076,0.7984125685815417
0.5242848479022082,0.7935421452253021,0.46599803047855565,0.4141106907605937
0.7758370449550077,0.6100828166449856,0.7744203291141043,0.7971795637403519
0.48954993448601947,0.8831891240255905,0.22150904407109218,0.44183728414892687
0.7765091002857859,0.3859224428097513,0.5723114760704262,0.797533684896973
0.5385203107733036,0.8731833461821568,0.586948816214634,0.4996216775992237
0.7631810379607529,0.4044797767353501,0.6869806821341001,0.7929284339197771
0.5609670504072874,0.8940933163955525,0.4498699670073489,0.5198791808473178
