W,X,Y,Z
0.8767716467948559,0.3066357072830707,0.6655757403537853,0.4161006815628739
0.308704621576626,0.783700834003307,0.5349203870589719,0.8716212422880946
0.7052566034511494,0.6297905714181038,0.7152277793426511,0.18412461637972857
0.6182693494686072,0.870327661505401,0.5420007904240165,0.5265048575495853
0.6885034493177518,0.4206171077724227,0.7111982172524458,0.7793146188449223
0.6992881770449998,0.9052533784112543,0.4041820534360103,0.5319605151524939
0.558437736562625,0.3162517892876727,0.7280764541098981,0.7697266983064008
0.8581154611630033,0.8001157706831818,0.4023120689657852,0.5813330527385745
0.21178337516439208,0.5886316272822076,0.6947973421828684,0.7621318148134631
0.5830562101610847,0.8924482959747296,0.5580057497134372,0.5273594015426175
0.7217605216376356,0.3563660058229533,0.705877025494914,0.7770358074813738
0.6536994141130066,0.8548057550589911,0.4029708591361454,0.5545200503848347
0.6480295893011108,0.45891162593319884,0.7264580088919522,0.765113008419515
0.7454491266109253,0.912482764342677,0.38627632845291937,0.5649291242986104
0.46889430473642135,0.29507749771500114,0.7053004081675339,0.7465575557635463
0.8782482335398034,0.7613272858361892,0.47754451492833955,0.6371411529163176
0.1641652619710582,0.671759501247319,0.6839250246997991,0.7029682962964094
0.47101021735185455,0.8091408515463253,0.604233509380872,0.623003563228787
0.7914063038997406,0.5719983101693537,0.6658549000370799,0.7163007275987552
0.4572888649040369,0.9037340814555658,0.48219224953716006,0.6249275403858262
0.7864811715932026,0.32323694086537114,0.7528480861932421,0.6929595556908194
0.5340682015630839,0.8033995513187941,0.30732970125968395,0.7246006802479042
0.7817794192035094,0.587201850036286,0.6628942290821999,0.54988801770917
0.4716615550056141,0.8944770590640141,0.5243447070298989,0.8166076327480635
0.7815423857589155,0.34824118820556915,0.6909650653291775,0.3078596833394538
0.5397751395926778,0.8328132326703906,0.5324966506125525,0.7625502362869556
0.7649930862183656,0.5120979341084287,0.6877091897501567,0.4604996580666043
0.5323339717736766,0.9257008781750693,0.5099065646982732,0.8533894921406765
0.7490078039719343,0.2560475314130697,0.6871279291872239,0.19739654163036252
0.6338379340812668,0.7082440995055479,0.5781041009583415,0.5802489156992491
0.6978249839973265,0.7697338266573959,0.6641015838443749,0.7811029456862947
0.5953162887867374,0.6530971530046477,0.4913705518333466,0.432862539995864
0.7606459192560407,0.8430802587196445,0.761118096636568,0.822869015538044
0.44947093687436346,0.4878126321819996,0.26016707218240104,0.3064183635063694
0.8405451100719215,0.9270331665873661,0.6507227876181965,0.7484995019001314
0.22534490204953703,0.25070706712693963,0.486230017822761,0.46835969793348514
