U,V,W,X,Y,Z
0.5389030663486789,0.504051014366953,0.6311794480159709,0.21322361845437793,0.7170063370067562,0.1700779888594587
0.8789885695930074,0.832124685296005,0.7562230816844107,0.6189756101674619,0.5539131311115244,0.5136345632604182
0.20440125751741267,0.26356340211193613,0.46564626156962063,0.8866565296658319,0.6730456920766602,0.8219395266639632
0.5364375731315727,0.7068390359560246,0.893066748063727,0.3835987932057375,0.5202461964788412,0.29051524238227244
0.8550141679369001,0.6313029387331206,0.13598268005948813,0.893211098351573,0.7055961147466856,0.7379007938873241
0.19157989512887388,0.6792083435682039,0.40928629885855755,0.35661776845838283,0.5295301933518614,0.49019153504275953
0.548988510572112,0.7673894406593587,0.8010738997915163,0.86695103998173,0.8017831930772232,0.8705791558377608
0.7541763823586667,0.5146378523579164,0.38142069947930046,0.43336213670914264,0.1330927070911326,0.15672643877215994
0.571174841857567,0.7946831457849268,0.8118870638594571,0.9205884625956605,0.3991527068344804,0.47953747874521996
0.7183550804459304,0.44918714757190015,0.34878980075386334,0.2756812858257127,0.6625175111372756,0.778063693091146
0.6809644153255756,0.8074352799967419,0.7845020869597568,0.7609242630559457,0.6973569095248981,0.5720378790288706
0.6159096969956164,0.38668941306058224,0.40902212656000464,0.6873003273250335,0.41754774031900654,0.7698953295432015
0.7254870035342228,0.8100843006957842,0.8510285707111248,0.8092802610237861,0.7543345266450944,0.4753038660049801
0.5310466744255379,0.36595336203241285,0.23379473468776799,0.5740516248010135,0.2683234851448212,0.7926570204259658
0.8159968789973979,0.7874064000594573,0.6400359619999064,0.9258628738266381,0.6661930081246717,0.4549574028653081
0.29175633339111,0.4022135321774526,0.6910321212356535,0.258758729771005,0.4746528076167045,0.7778355278364599
0.7366525673247794,0.847791057522922,0.693714308202647,0.7119330338423576,0.7919886771189025,0.5779568937792608
0.54682174911725,0.26149194900358896,0.5965398443024766,0.7772704151583357,0.23307052631391828,0.7611128384027247
0.7679243561500043,0.6603413416472484,0.8431139072096893,0.653402209830747,0.5698532990629731,0.47099228836478174
0.48355452499945195,0.6600689103195982,0.3003896212313037,0.8404647186386234,0.6303586992347797,0.8228340022296744
0.7838581402871918,0.721331326622676,0.7166805278731078,0.5028261468934736,0.6302676928509581,0.3036796703998874
0.4950473075407799,0.5439472385084945,0.581631998444253,0.9405683840883322,0.6113434365404071,0.7383367336580449
0.7607479719404368,0.8148746406328379,0.799826617946053,0.21124303498743327,0.5715669825725977,0.47797772335106903
0.60659106748689,0.3456279403880878,0.36985667185512555,0.6325447301256241,0.7197882386661643,0.906648336779469
0.7491203105420677,0.7698883098022211,0.8391085619427876,0.8691982235885456,0.5144849039837615,0.11533584581059919
0.4694504103514179,0.4577880231836664,0.2766529239304387,0.4270363642124108,0.6303612864189724,0.3432587987257159
0.8580614339682306,0.8461403842363959,0.7017003330612961,0.9293114513382217,0.7249676812927728,0.7837983305561321
0.1715110585307078,0.23012317755018433,0.5747812703373394,0.24304888157006607,0.33872901001688926,0.378332389059038
0.5170522794180326,0.6525988186863495,0.8682054652004794,0.6924803450678428,0.7526699480194172,0.8415341748767762
0.7989422789515443,0.7267821948220947,0.23037495626692,0.7982951490663296,0.29489723626628617,0.2934529500580217
0.3672500997939526,0.5384150367020271,0.6041082429809931,0.6073997705600076,0.6807097065303336,0.6883216260431533
0.7823957391778444,0.859832138569905,0.7949263154891809,0.9009761109696451,0.5314026381413358,0.6522403058391012
0.3814427464110477,0.21414230382601923,0.36840431882802294,0.3373346713092236,0.6296122257000688,0.6345034730867126
0.8276038255592955,0.6062138693301126,0.8420309467755379,0.8512095528260384,0.7198131522824402,0.7885330650567344
0.27363533621701536,0.7051073138239212,0.31988554276838077,0.47556304036309416,0.33550471698221285,0.38602398070599503
0.691062874518218,0.7040294298969788,0.7439061407681893,0.9390410097528121,0.7552020279588942,0.8176838857510526
0.559996142874572,0.600159932730603,0.529217073172209,0.21725208214067107,0.25204305228767115,0.2871657269808274
0.8688713365482426,0.7833523905931322,0.8150218851261406,0.6478541123611985,0.6382180526395269,0.7508905560026025
0.22381349254094968,0.39448459608209924,0.3409767909520678,0.8606263601832113,0.5529702278671429,0.5293699861110273
0.5747924271839397,0.8573225582559287,0.795828832454023,0.4530324493249527,0.7091657741507138,0.7686661661641454
0.818295888997972,0.27950923003860545,0.3714744488925857,0.9309979721743731,0.47446785896624016,0.5416343705128667
0.2820648617770583,0.6680433622752235,0.8348023371032971,0.24052791055420378,0.7239295473769857,0.7534512149018828
0.7262223181597255,0.756395996698125,0.32086824341970877,0.6874166462751321,0.4846814674861687,0.6256678010565178
0.5600265823414263,0.4963689234386506,0.7300924901989401,0.8152896594659674,0.7821346388981318,0.7309671676408684
0.7485565045007443,0.8419680048189188,0.6022262066574751,0.561958970762075,0.22070365296178016,0.5293053175981055
0.5462375384580683,0.27429400542162075,0.7200113514444332,0.9228722471850199,0.5612298844369175,0.8295808355006359
0.7391999543722437,0.6897876625058184,0.6769138238098305,0.2677662316513212,0.6169771870782874,0.25200250455746953
0.6441862143424445,0.616799435479058,0.6474192277568506,0.7383656769052043,0.6994678188073936,0.6766882540137873
0.6906459501289413,0.7406042413440541,0.713789468667221,0.7261095367100766,0.45502491683209684,0.6368920739967839
0.6158743823245864,0.5306567090802101,0.5760379943504333,0.7489286840110323,0.7088358255876597,0.7049037277970803
0.7149687268590601,0.8196607891448964,0.8093512065467784,0.7054992245967544,0.4506662811229383,0.5861999527523439
0.5794832143402249,0.3442031290295898,0.348875277290387,0.7804486866430119,0.6983984881231029,0.7615001760402719
0.7411301838543869,0.7781448953223499,0.8069121496676871,0.6551630652382306,0.5225526752520803,0.4690706209802278
0.5356192836232501,0.44229110113023457,0.36273097190830617,0.8543725618757323,0.6750092123433126,0.8211060948231793
0.7657035885998288,0.8413962731613935,0.8111361394761792,0.4679874536013862,0.5408829670863698,0.30423666893116463
0.5375374831941788,0.27210475288834535,0.33473792035391303,0.9379245033588467,0.6972942766703536,0.7431592816853598
0.7435720733745349,0.6862372042550069,0.8033401656367033,0.2190782549521341,0.4968169417524954,0.4700252148261231
0.6450061266079251,0.6232262389170627,0.40063180889109395,0.637524150334872,0.7670326487708731,0.8886477659486577
0.7038644192514585,0.729854905581595,0.8092604928385903,0.8701431283832828,0.39647145770019987,0.17018469826674174
0.5692193934300321,0.557393256774135,0.37161871005757807,0.42463668994903847,0.6703523815999894,0.4722863558065366
0.8230188748248087,0.8100287322163922,0.7988661700692974,0.9176106005456922,0.6530488197001353,0.8737992107951448
0.2711698302435595,0.34018196601323414,0.37933176067987445,0.28505924965204915,0.462121444818938,0.13162305648702707
0.7067572741987309,0.8064547098563242,0.8343694111875033,0.7590632931696712,0.8338170786846519,0.4124943149651099
